timestamp,site_id,building_id,asset_id,temperature,vibration,power_consumption,anomaly_type,iforest_score
2026-06-12 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.08,0.665,462.24,Multivariate Telemetry Anomaly,-0.0192
2026-06-12 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.79,0.718,471.23,Multivariate Telemetry Anomaly,-0.033
2026-06-12 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.6,0.522,466.59,Multivariate Telemetry Anomaly,-0.0368
2026-06-12 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.76,0.712,472.18,Multivariate Telemetry Anomaly,-0.0343
2026-06-12 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.04,0.551,465.49,Multivariate Telemetry Anomaly,-0.0032
2026-06-12 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.33,0.659,460.13,Multivariate Telemetry Anomaly,-0.0401
2026-06-12 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.87,0.672,460.45,Multivariate Telemetry Anomaly,-0.0145
2026-06-12 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.67,0.556,458.67,Multivariate Telemetry Anomaly,-0.0295
2026-06-12 15:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.7,0.621,445.63,Multivariate Telemetry Anomaly,-0.0141
2026-06-12 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.61,0.811,443.17,Multivariate Telemetry Anomaly,-0.0135
2026-06-12 16:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.33,0.587,423.8,Multivariate Telemetry Anomaly,-0.0008
2026-06-15 09:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.0,0.513,402.49,Multivariate Telemetry Anomaly,-0.0062
2026-06-15 09:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.17,0.518,396.21,Multivariate Telemetry Anomaly,-0.0252
2026-06-15 10:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.26,0.598,425.55,Multivariate Telemetry Anomaly,-0.0015
2026-06-15 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.54,0.607,451.12,Multivariate Telemetry Anomaly,-0.0208
2026-06-15 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.06,0.688,446.94,Multivariate Telemetry Anomaly,-0.0185
2026-06-15 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.69,0.634,445.97,Multivariate Telemetry Anomaly,-0.0071
2026-06-15 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.63,0.564,447.77,Multivariate Telemetry Anomaly,-0.0267
2026-06-15 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.29,0.618,461.42,Multivariate Telemetry Anomaly,-0.0143
2026-06-15 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.95,0.539,469.35,Multivariate Telemetry Anomaly,-0.0184
2026-06-15 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.14,0.653,464.17,Multivariate Telemetry Anomaly,-0.0307
2026-06-15 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.26,0.6,458.74,Multivariate Telemetry Anomaly,-0.0013
2026-06-15 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.34,0.506,464.64,Multivariate Telemetry Anomaly,-0.0461
2026-06-15 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.05,0.591,464.38,Multivariate Telemetry Anomaly,-0.0215
2026-06-15 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.7,0.614,467.05,Multivariate Telemetry Anomaly,-0.0117
2026-06-15 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.51,0.563,462.65,Multivariate Telemetry Anomaly,-0.0199
2026-06-15 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.53,0.633,462.57,Multivariate Telemetry Anomaly,-0.0184
2026-06-15 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.84,0.624,462.57,Multivariate Telemetry Anomaly,-0.0059
2026-06-15 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.54,0.552,461.81,Multivariate Telemetry Anomaly,-0.014
2026-06-15 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.83,0.655,452.04,Multivariate Telemetry Anomaly,-0.0131
2026-06-15 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.34,0.541,447.31,Multivariate Telemetry Anomaly,-0.0078
2026-06-15 16:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.56,0.655,419.42,Multivariate Telemetry Anomaly,-0.0222
2026-06-16 10:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.82,0.564,422.1,Multivariate Telemetry Anomaly,-0.0044
2026-06-16 10:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.88,0.614,428.54,Multivariate Telemetry Anomaly,-0.0038
2026-06-16 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.35,0.51,425.54,Multivariate Telemetry Anomaly,-0.0125
2026-06-16 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.54,0.574,449.05,Multivariate Telemetry Anomaly,-0.0077
2026-06-16 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.95,0.552,445.18,Multivariate Telemetry Anomaly,-0.003
2026-06-16 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.26,0.533,447.78,Multivariate Telemetry Anomaly,-0.0206
2026-06-16 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.11,0.572,463.39,Multivariate Telemetry Anomaly,-0.0269
2026-06-16 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.78,0.554,466.13,Multivariate Telemetry Anomaly,-0.0344
2026-06-16 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.24,0.629,456.24,Multivariate Telemetry Anomaly,-0.0071
2026-06-16 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.96,0.557,468.3,Multivariate Telemetry Anomaly,-0.0226
2026-06-16 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.28,0.679,463.55,Multivariate Telemetry Anomaly,-0.0147
2026-06-16 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.0,0.597,464.56,Multivariate Telemetry Anomaly,-0.03
2026-06-16 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.42,0.618,465.47,Multivariate Telemetry Anomaly,-0.0164
2026-06-16 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.37,0.637,465.02,Multivariate Telemetry Anomaly,-0.0098
2026-06-16 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.69,0.541,461.49,Multivariate Telemetry Anomaly,-0.0019
2026-06-16 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.98,0.687,464.96,Multivariate Telemetry Anomaly,-0.0396
2026-06-16 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.08,0.713,448.57,Multivariate Telemetry Anomaly,-0.0172
2026-06-16 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.72,0.662,448.3,Multivariate Telemetry Anomaly,-0.0112
2026-06-16 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.16,0.666,448.38,Multivariate Telemetry Anomaly,-0.0027
2026-06-17 09:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.07,0.573,401.7,Multivariate Telemetry Anomaly,-0.0007
2026-06-17 10:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.85,0.549,429.39,Multivariate Telemetry Anomaly,-0.0295
2026-06-17 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.67,0.563,424.91,Multivariate Telemetry Anomaly,-0.0113
2026-06-17 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.6,0.559,447.07,Multivariate Telemetry Anomaly,-0.0019
2026-06-17 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.71,0.605,449.25,Multivariate Telemetry Anomaly,-0.0098
2026-06-17 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.02,0.592,444.61,Multivariate Telemetry Anomaly,-0.004
2026-06-17 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.6,0.705,451.6,Multivariate Telemetry Anomaly,-0.0304
2026-06-17 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.03,0.501,450.69,Multivariate Telemetry Anomaly,-0.0004
2026-06-17 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.6,0.596,459.58,Multivariate Telemetry Anomaly,-0.0189
2026-06-17 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.77,0.6,460.89,Multivariate Telemetry Anomaly,-0.0169
2026-06-17 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.13,0.554,465.59,Multivariate Telemetry Anomaly,-0.0442
2026-06-17 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.25,0.667,464.13,Multivariate Telemetry Anomaly,-0.0141
2026-06-17 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.23,0.616,463.9,Multivariate Telemetry Anomaly,-0.0127
2026-06-17 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.63,0.575,468.44,Multivariate Telemetry Anomaly,-0.0141
2026-06-17 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.29,0.586,454.16,Multivariate Telemetry Anomaly,-0.003
2026-06-17 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.51,0.61,461.9,Multivariate Telemetry Anomaly,-0.0059
2026-06-17 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.05,0.602,463.64,Multivariate Telemetry Anomaly,-0.0199
2026-06-17 15:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.66,0.643,451.68,Multivariate Telemetry Anomaly,-0.0179
2026-06-17 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.85,0.592,443.71,Multivariate Telemetry Anomaly,-0.0028
2026-06-17 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.34,0.581,450.4,Multivariate Telemetry Anomaly,-0.0078
2026-06-18 09:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.11,0.475,399.72,Multivariate Telemetry Anomaly,-0.0201
2026-06-18 10:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.69,0.484,425.89,Multivariate Telemetry Anomaly,-0.0179
2026-06-18 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.35,0.555,427.01,Multivariate Telemetry Anomaly,-0.0004
2026-06-18 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.36,0.642,446.96,Multivariate Telemetry Anomaly,-0.0098
2026-06-18 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.58,0.596,451.78,Multivariate Telemetry Anomaly,-0.021
2026-06-18 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.06,0.572,446.12,Multivariate Telemetry Anomaly,-0.0258
2026-06-18 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.11,0.518,464.85,Multivariate Telemetry Anomaly,-0.0265
2026-06-18 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.01,0.597,464.2,Multivariate Telemetry Anomaly,-0.0125
2026-06-18 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.77,0.618,463.42,Multivariate Telemetry Anomaly,-0.0228
2026-06-18 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.56,0.675,466.17,Multivariate Telemetry Anomaly,-0.0259
2026-06-18 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.6,0.564,468.67,Multivariate Telemetry Anomaly,-0.038
2026-06-18 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.25,0.613,467.71,Multivariate Telemetry Anomaly,-0.0497
2026-06-18 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.72,0.633,467.02,Multivariate Telemetry Anomaly,-0.0293
2026-06-18 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.26,0.598,466.26,Multivariate Telemetry Anomaly,-0.0216
2026-06-18 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.27,0.652,461.8,Multivariate Telemetry Anomaly,-0.0109
2026-06-18 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.34,0.566,459.79,Multivariate Telemetry Anomaly,-0.0088
2026-06-18 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.19,0.519,447.03,Multivariate Telemetry Anomaly,-0.0002
2026-06-18 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,36.66,0.612,439.19,Multivariate Telemetry Anomaly,-0.0047
2026-06-19 10:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.78,0.526,427.4,Multivariate Telemetry Anomaly,-0.0039
2026-06-19 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.28,0.566,429.29,Multivariate Telemetry Anomaly,-0.0104
2026-06-19 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.89,0.581,445.46,Multivariate Telemetry Anomaly,-0.0373
2026-06-19 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.47,0.634,450.61,Multivariate Telemetry Anomaly,-0.0171
2026-06-19 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.87,0.661,452.11,Multivariate Telemetry Anomaly,-0.0404
2026-06-19 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.61,0.563,451.66,Multivariate Telemetry Anomaly,-0.0023
2026-06-19 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.59,0.592,461.09,Multivariate Telemetry Anomaly,-0.0253
2026-06-19 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.46,0.608,458.43,Multivariate Telemetry Anomaly,-0.0111
2026-06-19 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.36,0.677,462.43,Multivariate Telemetry Anomaly,-0.0259
2026-06-19 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.25,0.58,467.47,Multivariate Telemetry Anomaly,-0.0193
2026-06-19 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.55,0.557,466.6,Multivariate Telemetry Anomaly,-0.0204
2026-06-19 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.19,0.567,463.8,Multivariate Telemetry Anomaly,-0.0002
2026-06-19 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.34,0.544,466.45,Multivariate Telemetry Anomaly,-0.0122
2026-06-19 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.06,0.56,464.16,Multivariate Telemetry Anomaly,-0.0103
2026-06-19 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.8,0.6,465.34,Multivariate Telemetry Anomaly,-0.0266
2026-06-19 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.52,0.601,444.7,Multivariate Telemetry Anomaly,-0.0026
2026-06-19 16:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,36.96,0.619,421.62,Multivariate Telemetry Anomaly,-0.0045
2026-06-22 10:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.4,0.495,429.9,Multivariate Telemetry Anomaly,-0.0114
2026-06-22 10:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.05,0.614,428.25,Multivariate Telemetry Anomaly,-0.0034
2026-06-22 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.22,0.632,452.32,Multivariate Telemetry Anomaly,-0.0115
2026-06-22 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.59,0.626,446.01,Multivariate Telemetry Anomaly,-0.0079
2026-06-22 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.96,0.633,451.61,Multivariate Telemetry Anomaly,-0.0315
2026-06-22 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.0,0.566,450.15,Multivariate Telemetry Anomaly,-0.0344
2026-06-22 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.89,0.475,466.34,Multivariate Telemetry Anomaly,-0.0237
2026-06-22 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.54,0.502,463.41,Multivariate Telemetry Anomaly,-0.0092
2026-06-22 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.84,0.692,454.6,Multivariate Telemetry Anomaly,-0.0136
2026-06-22 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.89,0.612,463.77,Multivariate Telemetry Anomaly,-0.0298
2026-06-22 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.64,0.609,465.32,Multivariate Telemetry Anomaly,-0.0166
2026-06-22 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.48,0.58,459.61,Multivariate Telemetry Anomaly,-0.0203
2026-06-22 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.99,0.593,463.09,Multivariate Telemetry Anomaly,-0.0035
2026-06-22 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.7,0.614,461.61,Multivariate Telemetry Anomaly,-0.0314
2026-06-22 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.56,0.643,459.48,Multivariate Telemetry Anomaly,-0.0172
2026-06-22 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.4,0.636,460.54,Multivariate Telemetry Anomaly,-0.0322
2026-06-22 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.16,0.627,457.47,Multivariate Telemetry Anomaly,-0.0259
2026-06-22 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.31,0.593,446.74,Multivariate Telemetry Anomaly,-0.0026
2026-06-22 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.37,0.563,445.24,Multivariate Telemetry Anomaly,-0.0013
2026-06-22 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.96,0.518,447.31,Multivariate Telemetry Anomaly,-0.0123
2026-06-23 09:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.29,0.537,397.22,Multivariate Telemetry Anomaly,-0.0038
2026-06-23 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.24,0.501,425.0,Multivariate Telemetry Anomaly,-0.0424
2026-06-23 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.22,0.571,449.0,Multivariate Telemetry Anomaly,-0.022
2026-06-23 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.67,0.611,445.45,Multivariate Telemetry Anomaly,-0.0098
2026-06-23 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.76,0.62,445.2,Multivariate Telemetry Anomaly,-0.005
2026-06-23 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.8,0.626,445.03,Multivariate Telemetry Anomaly,-0.0307
2026-06-23 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,40.33,0.542,470.68,Multivariate Telemetry Anomaly,-0.019
2026-06-23 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.85,0.559,463.1,Multivariate Telemetry Anomaly,-0.0224
2026-06-23 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.1,0.51,456.95,Multivariate Telemetry Anomaly,-0.0133
2026-06-23 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.13,0.595,464.1,Multivariate Telemetry Anomaly,-0.0177
2026-06-23 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.25,0.621,461.59,Multivariate Telemetry Anomaly,-0.0036
2026-06-23 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.31,0.668,468.3,Multivariate Telemetry Anomaly,-0.0208
2026-06-23 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.33,0.582,468.49,Multivariate Telemetry Anomaly,-0.0103
2026-06-23 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.53,0.609,467.38,Multivariate Telemetry Anomaly,-0.0277
2026-06-23 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.5,0.541,460.97,Multivariate Telemetry Anomaly,-0.0163
2026-06-23 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.06,0.65,457.65,Multivariate Telemetry Anomaly,-0.0002
2026-06-23 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.66,0.619,462.81,Multivariate Telemetry Anomaly,-0.0132
2026-06-23 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.12,0.64,457.55,Multivariate Telemetry Anomaly,-0.0055
2026-06-23 15:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.69,0.609,443.04,Multivariate Telemetry Anomaly,-0.0027
2026-06-23 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.57,0.613,446.01,Multivariate Telemetry Anomaly,-0.0006
2026-06-23 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.12,0.462,448.92,Multivariate Telemetry Anomaly,-0.0054
2026-06-23 16:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.7,0.462,425.05,Multivariate Telemetry Anomaly,-0.0131
2026-06-24 09:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.11,0.582,395.5,Multivariate Telemetry Anomaly,-0.021
2026-06-24 10:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.93,0.546,425.86,Multivariate Telemetry Anomaly,-0.0106
2026-06-24 10:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.87,0.645,423.16,Multivariate Telemetry Anomaly,-0.0195
2026-06-24 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.53,0.532,446.75,Multivariate Telemetry Anomaly,-0.0035
2026-06-24 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.51,0.474,441.34,Multivariate Telemetry Anomaly,-0.0241
2026-06-24 11:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.66,0.587,451.81,Multivariate Telemetry Anomaly,-0.0306
2026-06-24 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.39,0.549,447.61,Multivariate Telemetry Anomaly,-0.0001
2026-06-24 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.67,0.605,461.37,Multivariate Telemetry Anomaly,-0.0192
2026-06-24 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.08,0.591,463.38,Multivariate Telemetry Anomaly,-0.0073
2026-06-24 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.5,0.591,461.59,Multivariate Telemetry Anomaly,-0.0141
2026-06-24 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.54,0.564,462.66,Multivariate Telemetry Anomaly,-0.0051
2026-06-24 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.86,0.602,474.0,Multivariate Telemetry Anomaly,-0.0356
2026-06-24 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.0,0.567,462.5,Multivariate Telemetry Anomaly,-0.0347
2026-06-24 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.35,0.619,459.19,Multivariate Telemetry Anomaly,-0.0047
2026-06-24 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.98,0.604,460.28,Multivariate Telemetry Anomaly,-0.0114
2026-06-24 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.33,0.575,460.12,Multivariate Telemetry Anomaly,-0.0019
2026-06-24 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.35,0.563,460.65,Multivariate Telemetry Anomaly,-0.0068
2026-06-24 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.66,0.669,446.29,Multivariate Telemetry Anomaly,-0.0122
2026-06-24 16:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.3,0.502,421.58,Multivariate Telemetry Anomaly,-0.007
2026-06-25 10:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.83,0.567,426.68,Multivariate Telemetry Anomaly,-0.0016
2026-06-25 10:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.48,0.645,428.82,Multivariate Telemetry Anomaly,-0.021
2026-06-25 10:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.17,0.567,423.66,Multivariate Telemetry Anomaly,-0.0384
2026-06-25 11:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.15,0.661,447.9,Multivariate Telemetry Anomaly,-0.0231
2026-06-25 11:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.68,0.642,451.07,Multivariate Telemetry Anomaly,-0.008
2026-06-25 11:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.47,0.632,449.3,Multivariate Telemetry Anomaly,-0.0424
2026-06-25 12:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.23,0.595,464.32,Multivariate Telemetry Anomaly,-0.0358
2026-06-25 12:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.58,0.611,463.95,Multivariate Telemetry Anomaly,-0.0143
2026-06-25 12:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.72,0.544,456.3,Multivariate Telemetry Anomaly,-0.0023
2026-06-25 12:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.16,0.552,463.92,Multivariate Telemetry Anomaly,-0.0248
2026-06-25 13:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.77,0.699,464.73,Multivariate Telemetry Anomaly,-0.0154
2026-06-25 13:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.76,0.526,461.38,Multivariate Telemetry Anomaly,-0.0118
2026-06-25 13:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.51,0.589,463.19,Multivariate Telemetry Anomaly,-0.0149
2026-06-25 13:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,37.25,0.625,457.39,Multivariate Telemetry Anomaly,-0.0071
2026-06-25 14:00:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.37,0.555,462.08,Multivariate Telemetry Anomaly,-0.0043
2026-06-25 14:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.38,0.515,464.42,Multivariate Telemetry Anomaly,-0.0068
2026-06-25 14:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.11,0.557,464.03,Multivariate Telemetry Anomaly,-0.0258
2026-06-25 14:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.11,0.532,465.78,Multivariate Telemetry Anomaly,-0.0324
2026-06-25 15:15:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.29,0.568,448.37,Multivariate Telemetry Anomaly,-0.0182
2026-06-25 15:30:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,38.71,0.617,449.32,Multivariate Telemetry Anomaly,-0.0106
2026-06-25 15:45:00,Site_B,Bldg_B1,Meter_Bldg_B1_01,39.08,0.565,451.86,Multivariate Telemetry Anomaly,-0.002
